"Method","name1","name2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","G13505","G23419A",0,0.000271622159634723,0.128955702209195,0.00087198461179948,0.86990069101937
"CbMPDiCbraya","G13505","G23421",0,0.0114357302353958,0.45415339569279,0.000291721832013105,0.534119152239801
"CbMPDiCbraya","G13505","G23422",0,0.261135835726525,0.149985382733182,2.73970100729674e-05,0.58885138453022
"CbMPDiCbraya","G13505","G23426",0,0.226681682268238,0.223311698791707,0.000338481961746137,0.549668136978309
"CbMPDiCbraya","G13505","G23427",0,0.0905460715008966,0.0542567883273176,7.65757341834932e-05,0.855120564437602
"CbMPDiCbraya","G13505","G23455",0,6.81555819849693e-05,0.215911263437789,3.97012656249906e-05,0.783980879714601
"CbMPDiCbraya","G13505","G23458",0,0.174067963329484,0.547704159221016,0.000367628273678252,0.277860249175822
"CbMPDiCbraya","G13505","G23459",0,0.00747465053181224,0.290382053640343,9.25593653421995e-05,0.702050736462502
"CbMPDiCbraya","G13505","G23464",0,0.220984566834831,0.171596941483102,0,0.607418491682067
"CbMPDiCbraya","G13505","G23470",0,1.99069087317256e-05,0.142831227572553,6.6289667594166e-05,0.857082575851121
"CbMPDiCbraya","G13505","G23505",0,0.193175685992422,0.108239462992177,0,0.698584851015401
"CbMPDiCbraya","G13505","G23511A",0,0.00722836110005575,0.246091601553352,6.22286198495953e-05,0.746617808726743
"CbMPDiCbraya","G13505","G23512",0.000187585976906082,0.0072087788721798,0.205825152850209,7.60304114930627e-05,0.786702451889212
"CbMPDiCbraya","G13505","G23517",0,0.0823682274521875,0.19794671547027,4.70486078807228e-05,0.719638008469662
"CbMPDiCbraya","G13505","G23520",0.0599245124764101,0.209506896464344,0.104316209683728,6.51407718678929e-05,0.62618724060365
"CbMPDiCbraya","G13505","G23526",0,0.0399061158346315,0.122257791944041,3.51060519404477e-05,0.837800986169387
"CbMPDiCbraya","G13505","G23527",0,0.0733464577631536,0.0209881956792654,2.28308417274728e-05,0.905642515715854
"CbMPDiCbraya","G13505","G23538",0,0.248575583014456,0.0967470438849377,0.000108699493054432,0.654568673607552
"CbMPDiCbraya","G13505","G23545A",0,0.133085449373411,0.356233700391667,0.00015019897125482,0.510530651263667
"CbMPDiCbraya","G13505","G23589",0.0208577324187162,0.0390586470898799,0.305173209686265,0.000111538676035915,0.634798872129103
"CbMPDiCbraya","G13505","G23664",0,8.95960665832122e-05,0.465277107565106,6.55485671333899e-05,0.534567747801177
"CbMPDiCbraya","G13505","G23667",0,0.197092804743697,0.291149835490447,0.000106148097826087,0.51165121166803
"CbMPDiCbraya","G13505","G23678",0.0373014888337469,0.219517016432518,0.295766323490978,7.50417475820779e-05,0.447340129495175
"CbMPDiCbraya","G13505","G24339",0,0.000148356149412015,0.345924342485116,2.73970100729674e-05,0.653899904355399
"CbMPDiCbraya","G13505","G24358",0,0.0865378268026821,0.00353964417980329,0,0.909922529017515
"CbMPDiCbraya","G13505","G24605",0,0.188451917821895,0.128449450481264,7.2913362564715e-05,0.683025718334276
"CbMPDiCbraya","G13505","G2488",0.00257205846329713,0.137211683240302,0.250199082441837,6.82233348872076e-05,0.609948952519677
"CbMPDiCbraya","G13505","G2587",0,0.191300864174893,0.471688352206456,8.25794197113168e-05,0.33692820419894
"CbMPDiCbraya","G13505","G278",0,0.251232326972217,0.130926417066799,0.000135076079533083,0.617706179881451
"CbMPDiCbraya","G13505","G281",0,0.294199542232055,0.315003027367235,0,0.39079743040071
"CbMPDiCbraya","G13505","G7469",0.0818188403356128,0.154852350305766,0.535946301718944,2.28308417274728e-05,0.227359676797949
"CbMPDiCbraya","G13505","G802",0,0.159043993016866,0.197079355889969,5.39331059723098e-05,0.643822717987193
"CbMPDiCbraya","G13505","G845",0,0.153620771092098,0.513301360000579,0,0.333077868907322
"CbMPDiCbraya","G13505","G876",0,0.000293982251475391,0.129063539110523,0.000184957949379872,0.870457520688622
"CbMPDiCbraya","G13505","G8911",0.046035070059229,0.0972558596115241,0.0791613320294758,0,0.777547738299771
"CbMPDiCbraya","G13505","G8927",0,0.137048230697617,0.199766741548472,0,0.663185027753911
"CbMPDiCbraya","G13505","G93",0,0.18865570442727,0.504580211779507,0,0.306764083793223
"CbMPDiCbraya","G1459","G1642",0.040593994048393,0.1127567729227,0.564862557309083,3.52892394286672e-05,0.281751386480396
"CbMPDiCbraya","G1459","G1653",0.106678697241537,0.126224339363622,0.265241337900827,2.75794321343285e-05,0.50182804606188
"CbMPDiCbraya","G1459","G16701",0.0234650880700642,0.193066541297331,0.593779093772544,0.000203534204097225,0.189485742655964
"CbMPDiCbraya","G1459","G1679",0.0223831839094264,0.0956755594876613,0.695557992776609,0.105515021299365,0.0808682425269383
"CbMPDiCbraya","G1459","G18440",0.0333942633356493,0.117200905727493,0.247019172816183,6.00759359830826e-06,0.602379650527077
"CbMPDiCbraya","G1459","G18889",0.0340813441837644,0.215114090869167,0.245757796142321,0,0.505046768804748
"CbMPDiCbraya","G1459","G19177",0.067863330314845,0.122995984149625,0.541623943938789,0,0.267516741596741
"CbMPDiCbraya","G1459","G19888",0.0149545324395173,0.0106892513880275,0.729247997496795,0,0.245108218675661
"CbMPDiCbraya","G1459","G19889",0.0167820351174627,0.015472414880921,0.640180146255968,0.000174056221663576,0.327391347523985
"CbMPDiCbraya","G1459","G19891",0.028239364030889,0.0962725346371863,0.606379787858467,0,0.269108313473457
"CbMPDiCbraya","G1459","G19892",0.0218291282054401,0.191881205164401,0.47320601410877,7.43960401013042e-05,0.313009256481287
"CbMPDiCbraya","G1459","G19893",0.037554737138883,0.0296598033487173,0.57535621214425,4.5234045753564e-05,0.357384013322396
"CbMPDiCbraya","G1459","G19895",0.0195723487525565,0.272069102976487,0.389949545382022,9.7596437498677e-05,0.318311406451436
"CbMPDiCbraya","G1459","G19896",0.075966503882355,0.305299152922496,0.373475494695761,0,0.245258848499388
"CbMPDiCbraya","G1459","G19897",0.0194818299655024,0.1936231351858,0.575342616206518,4.74808674377134e-05,0.211504937774741
"CbMPDiCbraya","G1459","G22309",0.00209088743614853,0.225493103734307,0.277448200686649,8.91472177153351e-06,0.494958893421124
"CbMPDiCbraya","G1459","G23419",0.0502142959102539,0.0839976443134057,0.653901227847408,4.4111549285834e-06,0.211882420774004
"CbMPDiCbraya","G1459","G23419A",0.107202007400685,0.110419796009285,0.300902014283713,0.000624936475543043,0.480851245830774
"CbMPDiCbraya","G1459","G23421",0.0407848523912132,0.0271137304192658,0.620525704297871,0,0.31157571289165
"CbMPDiCbraya","G1459","G23422",0.0545597449034904,0.177579359358221,0.454115969156264,0,0.313744926582025
"CbMPDiCbraya","G1459","G23426",0.0853248619903585,0.164719526425101,0.478053868176408,7.24833181313378e-05,0.271829260090001
"CbMPDiCbraya","G1459","G23427",0.0885503035049061,0.260519109657186,0.193519838780802,6.91650882068783e-05,0.457341582968899
"CbMPDiCbraya","G1459","G23455",0.11994816698827,0.104554406436988,0.394259747188614,9.19621096408333e-05,0.381145717276487
"CbMPDiCbraya","G1459","G23458",0.0452662948311387,0.115234292421357,0.62817912680678,0,0.211320285940725
"CbMPDiCbraya","G1459","G23459",0.0710515547178703,0.0129616622227193,0.510322837862077,0,0.405663945197334
"CbMPDiCbraya","G1459","G23464",0.00265367134960163,0.324314645113696,0.298071095944753,0,0.374960587591949
"CbMPDiCbraya","G1459","G23470",0.0755548211722393,0.00216134114333944,0.39976798784214,0,0.522515849842281
"CbMPDiCbraya","G1459","G23505",0.148035207599878,0.200463479203312,0.30232875808784,0,0.349172555108969
"CbMPDiCbraya","G1459","G23511A",0.0744953643208429,0.000109239609178991,0.508071562923621,0,0.417323833146357
"CbMPDiCbraya","G1459","G23512",0.039578733715033,0.138339512846701,0.386720599588318,3.52892394286672e-05,0.435325864610519
"CbMPDiCbraya","G1459","G23517",0.0167258005636633,0.0283869264172106,0.371692077354741,0,0.583195195664385
"CbMPDiCbraya","G1459","G23520",0.0440481479382635,0.188071919255364,0.355801824363032,0,0.412078108443341
"CbMPDiCbraya","G1459","G23526",0.125700476173575,0.104715448595069,0.304699911843016,5.00590954246749e-05,0.464834104292916
"CbMPDiCbraya","G1459","G23527",0.0770096315756993,0.14131803931333,0.25066436148187,0,0.5310079676291
"CbMPDiCbraya","G1459","G23538",0.0621977138827393,0.255632288739347,0.239436242781487,0.000759871345413646,0.441973883251013
"CbMPDiCbraya","G1459","G23545A",0.0153306837329907,0.291335666366941,0.274999456864361,0,0.418334193035707
"CbMPDiCbraya","G1459","G23589",0.0714473747772958,0.040648941255239,0.490580851852532,0.000398894262822477,0.396923937852111
"CbMPDiCbraya","G1459","G23664",0.0342905294242144,0.0031020784278641,0.665014862424004,5.43650179588785e-05,0.297538164705958
"CbMPDiCbraya","G1459","G23667",0.0605338269565534,0.0373937557078307,0.547595929591506,3.52892394286672e-05,0.354441198504681
"CbMPDiCbraya","G1459","G23678",0.00209088743614853,0.146437790773646,0.458132732724489,0,0.393338589065717
"CbMPDiCbraya","G1459","G24339",0.016773378139681,0.1022667084829,0.560883891822248,0.000136242947698615,0.319939778607473
"CbMPDiCbraya","G1459","G24358",0.0222915736172624,1.44744542807611e-05,0.345055267079959,0,0.632638684848498
"CbMPDiCbraya","G1459","G24605",0.0673982974347749,0.00621341307561455,0.380419550414045,0,0.545968739075566
"CbMPDiCbraya","G1459","G2488",0.0581944302715637,0.0769409227739766,0.522017997262862,0,0.342846649691597
"CbMPDiCbraya","G1459","G2587",0.0291759717081777,0.27089447996658,0.421641163252166,0,0.278288385073077
"CbMPDiCbraya","G1459","G278",0.0388364502534596,0.230313144399167,0.487522116143454,0,0.243328289203919
"CbMPDiCbraya","G1459","G281",0.0197543957514338,0.228026085996727,0.488237041281683,4.4111549285834e-06,0.263978065815228
"CbMPDiCbraya","G1459","G7469",0.0692463888383071,0.0741084304883807,0.687638400037078,0,0.169006780636235
"CbMPDiCbraya","G1459","G802",0.0481493845727646,0.113601560024093,0.453779636581464,1.03674214149457e-05,0.384459051400263
"CbMPDiCbraya","G1459","G845",0.00209088743614853,0.0609590926263101,0.673759822705839,0,0.263190197231702
"CbMPDiCbraya","G1459","G876",0.075485451032696,0.000219472121723984,0.425460227315052,4.4111549285834e-06,0.498830438375599
"CbMPDiCbraya","G1459","G8911",0.099425121668435,0.087973176511871,0.363246329663798,0,0.449355372155896
"CbMPDiCbraya","G1459","G8927",0.0960463527398698,0.0562510661781598,0.465111253510752,0,0.382591327571218
"CbMPDiCbraya","G1459","G93",0.0310454096031022,0.0953955432676357,0.668190925565195,0.000403356326671443,0.204964765237396
"CbMPDiCbraya","G1642","G1653",0,0.0096410100283601,0.419250312458098,0.000188057485877929,0.570920620027664
"CbMPDiCbraya","G1642","G16701",0,0.0637143283894992,0.682394579066882,0,0.253891092543619
"CbMPDiCbraya","G1642","G1679",0,0.106417162185132,0.647717261849674,0.00927818337593466,0.236587392589259
"CbMPDiCbraya","G1642","G18440",0.0573385645932433,0.0320198488283242,0.337256994567087,0,0.573384592011346
"CbMPDiCbraya","G1642","G18889",0,0.173239390478492,0.371931673841779,0.000339052769249222,0.45448988291048
"CbMPDiCbraya","G1642","G19177",0,0.246652997601605,0.468637712976973,0,0.284709289421422
"CbMPDiCbraya","G1642","G19888",0,0.0126276851328758,0.698569914514258,0,0.288802400352866
"CbMPDiCbraya","G1642","G19889",0,0,0.661807356159939,0,0.338192643840061
"CbMPDiCbraya","G1642","G19891",0,0.0877698191788557,0.608253487575614,0,0.30397669324553
"CbMPDiCbraya","G1642","G19892",0,0.131768873129442,0.476075743684135,0.000524503604824071,0.391630879581598
"CbMPDiCbraya","G1642","G19893",0.00514477745506201,0.0309704170780134,0.623647976645105,0.103042079871348,0.237194748950472
"CbMPDiCbraya","G1642","G19895",0,0.0789145376123314,0.604436409205493,0.000223213876675381,0.3164258393055
"CbMPDiCbraya","G1642","G19896",0,0.109773667857112,0.6558007022016,0.000193876853035722,0.234231753088252
"CbMPDiCbraya","G1642","G19897",0,0.112680615453278,0.697145289872027,4.46409336779255e-05,0.190129453741017
"CbMPDiCbraya","G1642","G22309",0,0.315339725079285,0.390087081784819,0,0.294573193135896
"CbMPDiCbraya","G1642","G23419",0,0.0579382497901468,0.593639983593311,0,0.348421766616542
"CbMPDiCbraya","G1642","G23419A",0,0.0558676211940123,0.36437103265031,0.104726314842749,0.475035031312929
"CbMPDiCbraya","G1642","G23421",0,0.0977936954725009,0.613721259643135,0,0.288485044884364
"CbMPDiCbraya","G1642","G23422",0,0.183404025403446,0.4409725565512,0,0.375623418045355
"CbMPDiCbraya","G1642","G23426",0,0.174071669505635,0.497983863032047,0.000279953555533008,0.327664513906785
"CbMPDiCbraya","G1642","G23427",0,0.0258191304307853,0.460319296135715,0.000204902998123972,0.513656670435375
"CbMPDiCbraya","G1642","G23455",0.000877262042670925,0.00838667855117089,0.549846480509555,0.000199189522836015,0.440690389373767
"CbMPDiCbraya","G1642","G23458",0,0.0876718533233,0.602531391383005,0.000352909341176642,0.309443845952519
"CbMPDiCbraya","G1642","G23459",0.000252047622553224,0.094363044297582,0.543753632482605,0,0.361631275597259
"CbMPDiCbraya","G1642","G23464",0,0.122595765144398,0.457763768668414,0.000200753637890678,0.419439712549298
"CbMPDiCbraya","G1642","G23470",0,0.0118909353237208,0.443243481239507,0.000225777924805191,0.544639805511967
"CbMPDiCbraya","G1642","G23505",0,0.0904825506226465,0.408494078708463,0.000204187538406657,0.500819183130483
"CbMPDiCbraya","G1642","G23511A",0,0.00847894083712566,0.551087228743161,0.000194319866987653,0.440239510552725
"CbMPDiCbraya","G1642","G23512",0.000187585976906082,0.0250378038885141,0.540780271596877,0,0.433994338537702
"CbMPDiCbraya","G1642","G23517",0,0.0649454920114811,0.378040769550613,0.000206536865091748,0.556807201572814
"CbMPDiCbraya","G1642","G23520",0.0599245124764101,0.110980340427193,0.394667330872689,0,0.434427816223708
"CbMPDiCbraya","G1642","G23526",0,0.0605099467572082,0.4278587964695,0.000194594309151473,0.51143666246414
"CbMPDiCbraya","G1642","G23527",0,0.0084303624549594,0.396697382978964,0.000182319098938498,0.594689935467138
"CbMPDiCbraya","G1642","G23538",0,0.138780643357018,0.347978346274685,0.000191314736054496,0.513049695632243
"CbMPDiCbraya","G1642","G23545A",0,0.157250357621615,0.543273028168565,0.000215642805423291,0.299260971404397
"CbMPDiCbraya","G1642","G23589",0.0208577324187162,0.0845502675729929,0.519461296694757,0.000139423345044894,0.374991279968489
"CbMPDiCbraya","G1642","G23664",0,0.0094300609190266,0.613233487865405,2.86136677953169e-05,0.377307837547773
"CbMPDiCbraya","G1642","G23667",0,0.0126570139750085,0.411366858977902,0,0.57597612704709
"CbMPDiCbraya","G1642","G23678",0,0.103930557485257,0.507495388487969,0.000200929520774726,0.388373124505999
"CbMPDiCbraya","G1642","G24339",0,0.0778424805610022,0.58787638939071,0,0.334281130048288
"CbMPDiCbraya","G1642","G24358",0,0.00845780552864308,0.383087021694274,0.000227536254327252,0.608227636522756
"CbMPDiCbraya","G1642","G24605",0,0.115936245303044,0.414524608927189,0.000193661854320635,0.469345483915446
"CbMPDiCbraya","G1642","G2488",0.00257205846329713,0.145907872693615,0.418297881410486,0,0.433222187432602
"CbMPDiCbraya","G1642","G2587",0.0185934747267398,0.117483150068276,0.623900960710656,0.000242067676922342,0.239780346817406
"CbMPDiCbraya","G1642","G278",0,0.206305191794199,0.530821724610769,0.0002353492412714,0.262637734353761
"CbMPDiCbraya","G1642","G281",0,0.252711298838735,0.449702177545485,0,0.297586523615779
"CbMPDiCbraya","G1642","G7469",0.0113062181901564,0.0855728593825648,0.667054965309609,0.000182319098938498,0.235883638018732
"CbMPDiCbraya","G1642","G802",0,0.0921738245239335,0.486354648765204,0.000213421363183335,0.421258105347679
"CbMPDiCbraya","G1642","G845",0,0.163845101786748,0.607798377242056,0,0.228356520971196
"CbMPDiCbraya","G1642","G876",0.000243190661478599,0.159769024310895,0.396965153891087,0.000222850875851598,0.442799780260688
"CbMPDiCbraya","G1642","G8911",0,0.0485800519918669,0.476452295821328,0,0.474967652186805
"CbMPDiCbraya","G1642","G8927",0,0.0346443600356944,0.531343315733474,0,0.434012324230831
"CbMPDiCbraya","G1642","G93",0,0.0780958424498207,0.689801354126556,0,0.232102803423624
"CbMPDiCbraya","G1653","G16701",5.95467637841648e-05,0.0588308480857996,0.483292896343284,0.00144783808409849,0.456368870723034
"CbMPDiCbraya","G1653","G1679",0,0.0111181595068686,0.705590351182417,0.00175860832055669,0.281532880990158
"CbMPDiCbraya","G1653","G18440",0.00176623251790263,0.0298428425649494,0.210353646593835,0.000719473118724676,0.757317805204588
"CbMPDiCbraya","G1653","G18889",0,0.0449996699376338,0.223676127842532,0.000251417054811341,0.731072785165022
"CbMPDiCbraya","G1653","G19177",0,0.020137180765826,0.506732306689096,0.000440435845266888,0.472690076699812
"CbMPDiCbraya","G1653","G19888",0,0.0188911336941362,0.607355131344584,0.000120362470415041,0.373633372490865
"CbMPDiCbraya","G1653","G19889",0,0.104605581002482,0.417978911138716,0.000225086648594472,0.477190421210208
"CbMPDiCbraya","G1653","G19891",0,0.122009100257238,0.248896644521161,9.45884760065222e-05,0.628999666745595
"CbMPDiCbraya","G1653","G19892",0,0.0183040044240717,0.324769175427492,0.000910718765638253,0.656016101382798
"CbMPDiCbraya","G1653","G19893",0.081489547632052,0.0540428558835279,0.458592358104426,2.00843542880096e-05,0.405855154025706
"CbMPDiCbraya","G1653","G19895",0,0.00961252419270833,0.468963104444759,0.000263209222945378,0.521161162139587
"CbMPDiCbraya","G1653","G19896",0.0349420029724011,0.00963228737892729,0.436660997425736,9.76335581886937e-05,0.518667078664747
"CbMPDiCbraya","G1653","G19897",2.06204948856473e-05,0.00782865315749853,0.623050884788076,0,0.36909984155954
"CbMPDiCbraya","G1653","G22309",0,0.0311680195281092,0.202984236607492,1.88033282343451e-05,0.765828940536164
"CbMPDiCbraya","G1653","G23419",0,0.0191309726726536,0.395747230494166,0.000221584604139037,0.584900212229041
"CbMPDiCbraya","G1653","G23419A",0,0.0097700904994865,0.235099797187144,0.00119262929028314,0.753937483023087
"CbMPDiCbraya","G1653","G23421",0,0.0369658217827521,0.368852852289064,0.000300329412422252,0.593880996515762
"CbMPDiCbraya","G1653","G23422",0.00772336385767807,0.0453831854912499,0.256629433836052,0.000127369480132201,0.690136647334887
"CbMPDiCbraya","G1653","G23426",0,0.00988501532687807,0.340339512588508,0.000476719066873144,0.649298753017741
"CbMPDiCbraya","G1653","G23427",0,0.0514188846402131,0.330441591091918,0.000177675839133481,0.617961848428735
"CbMPDiCbraya","G1653","G23455",0,2.27237231438745e-05,0.323319528675772,0.000115683423040611,0.676542064178043
"CbMPDiCbraya","G1653","G23458",0,0.148223148423848,0.419249419967235,0.000321564539971717,0.432205867068945
"CbMPDiCbraya","G1653","G23459",0,0.0433495053660907,0.342336786105532,8.12052974935893e-05,0.614232503230884
"CbMPDiCbraya","G1653","G23464",1.60854086169079e-05,7.48679080101093e-05,0.265274195045699,2.13037324218965e-05,0.734613547905252
"CbMPDiCbraya","G1653","G23470",0,4.82571792945034e-05,0.245423599898925,0.00018541026321534,0.754342732658565
"CbMPDiCbraya","G1653","G23505",0,0.0402658067248936,0.164045031726724,0.000130355237172572,0.79555880631121
"CbMPDiCbraya","G1653","G23511A",0,0.00555191443077824,0.371747058170429,0.0002204294519316,0.622480597946861
"CbMPDiCbraya","G1653","G23512",0,0.0917024183494336,0.284347238796738,0.000230766766516888,0.623719576087312
"CbMPDiCbraya","G1653","G23517",0,8.22337447453256e-05,0.235498836119993,0.000167020628361486,0.7642519095069
"CbMPDiCbraya","G1653","G23520",0.0599245124764101,0,0.194641514851848,0.000152511500583552,0.745281461171158
"CbMPDiCbraya","G1653","G23526",0,0.00240968349784723,0.248487930550916,0.000119633023093623,0.748982752928143
"CbMPDiCbraya","G1653","G23527",0,7.55443869545078e-06,0.173542584428435,0.000197758779466789,0.826252102353403
"CbMPDiCbraya","G1653","G23538",0,0,0.200026287196195,0.000156024219224324,0.79981768858458
"CbMPDiCbraya","G1653","G23545A",0,0.000307496103888895,0.307981081978945,0.00018604692354585,0.691525374993621
"CbMPDiCbraya","G1653","G23589",0.0662271600234837,0.0226967459547878,0.220192127004272,0.00216651655871887,0.688717450458738
"CbMPDiCbraya","G1653","G23664",0,0.000194792088333306,0.658661786464447,0.00019874812446266,0.340944673322757
"CbMPDiCbraya","G1653","G23667",0,0.0152045551396091,0.277508929917987,0.000134840032523244,0.70715167490988
"CbMPDiCbraya","G1653","G23678",0,0.0870310742908233,0.217865139577007,0.000264116200484431,0.694839669931685
"CbMPDiCbraya","G1653","G24339",0,0.0663572797996557,0.368799206969607,9.18141910309012e-05,0.564751699039706
"CbMPDiCbraya","G1653","G24358",0,6.85156732098279e-05,0.194290781453542,0.000162422875067912,0.80547827999818
"CbMPDiCbraya","G1653","G24605",0,0.0403412466183038,0.203060519030674,0.000139920387532441,0.756458313963489
"CbMPDiCbraya","G1653","G2488",0.0310743246423557,0.0760897750043704,0.260582496971949,0.000124032935435994,0.632129370445889
"CbMPDiCbraya","G1653","G2587",0,0.0460830906579572,0.410957484421178,0.000223229519433079,0.542736195401431
"CbMPDiCbraya","G1653","G278",0,0.200804599100404,0.319926375465791,0.000228564858451295,0.479040460575354
"CbMPDiCbraya","G1653","G281",0,0.175259897254876,0.265479337344326,2.29535477577253e-05,0.55923781185304
"CbMPDiCbraya","G1653","G7469",0.042828652931425,0.0791610262966299,0.540375609280448,2.86919346971566e-06,0.337631842298028
"CbMPDiCbraya","G1653","G802",0,0.0207303029148447,0.328755884729014,6.4423233417508e-05,0.650449389122724
"CbMPDiCbraya","G1653","G845",0,0.00118437356791716,0.506846700065509,2.86919346971566e-06,0.491966057173104
"CbMPDiCbraya","G1653","G876",0,0.0104430626186031,0.250731094266477,0.000621414950202375,0.738204428164718
"CbMPDiCbraya","G1653","G8911",0,0.148823155891049,0.177536689493341,0.000108545088579575,0.67353160952703
"CbMPDiCbraya","G1653","G8927",0,0.000143027476227343,0.288004570462322,0.000216747134100606,0.71163565492735
"CbMPDiCbraya","G1653","G93",0,0.0509944001949694,0.565480063465057,0.00113123506769978,0.382394301272273
"CbMPDiCbraya","G16701","G1679",0,0.0435625731349502,0.733307655414301,0.0043717992919707,0.218757972158778
"CbMPDiCbraya","G16701","G18440",0,0.0412070039821206,0.463832585017179,0,0.494960411000701
"CbMPDiCbraya","G16701","G18889",0,0.130682469749777,0.513857098940642,0,0.355460431309581
"CbMPDiCbraya","G16701","G19177",0,0.233795283714252,0.485403276887698,0.000162364412337487,0.280639074985712
"CbMPDiCbraya","G16701","G19888",0,0.184591987441605,0.594350908997141,0,0.221057103561254
"CbMPDiCbraya","G16701","G19889",0,0.0644365510691277,0.679040393319167,5.46770171394684e-05,0.256468378594565
"CbMPDiCbraya","G16701","G19891",0,0.157300027510268,0.574201332685603,0,0.268498639804129
"CbMPDiCbraya","G16701","G19892",0.0285731274040858,0.197461738541052,0.512042340342623,0.000263157393604805,0.261659636318634
"CbMPDiCbraya","G16701","G19893",0.0290242982624629,0.0465136626128678,0.641663904970733,0.000106084786135501,0.282692049367801
"CbMPDiCbraya","G16701","G19895",0,0.0847886099636227,0.629063693255599,0.00141088949003799,0.284736807290741
"CbMPDiCbraya","G16701","G19896",0,0.0678405338904357,0.749917945390605,4.80699899053021e-05,0.182193450729054
"CbMPDiCbraya","G16701","G19897",0,0.0989797632457163,0.711552223271522,0.00109437398970392,0.188373639493058
"CbMPDiCbraya","G16701","G22309",0,0.0899745538623997,0.585738817425162,4.80699899053021e-05,0.324238558722533
"CbMPDiCbraya","G16701","G23419",0,0.0798529783826794,0.694449841689548,0.00121436769089511,0.224482812236878
"CbMPDiCbraya","G16701","G23419A",0,0.0308784230305747,0.47110726435858,0.000210022052094894,0.49780429055875
"CbMPDiCbraya","G16701","G23421",0,0.0658349831730603,0.661670774107055,0,0.272494242719884
"CbMPDiCbraya","G16701","G23422",0.00773879127222157,0.169895007455626,0.527054054634896,7.21049848579532e-05,0.295240041652398
"CbMPDiCbraya","G16701","G23426",0.0169097605354637,0.158261664645406,0.547173100459174,0.00148701490401044,0.276168459455946
"CbMPDiCbraya","G16701","G23427",0,0.0577038429293933,0.473504582611456,0.00146844757954212,0.467323126879608
"CbMPDiCbraya","G16701","G23455",0,0.0610136995773247,0.521556835674722,0.00138686513619863,0.416042599611754
"CbMPDiCbraya","G16701","G23458",0,0.157414455631637,0.531763289724455,0.00210816344708438,0.308714091196824
"CbMPDiCbraya","G16701","G23459",0,0.135986069722723,0.580531257229381,0.00271120150716312,0.280771471540734
"CbMPDiCbraya","G16701","G23464",0,0.212630944709252,0.503703337862383,4.80699899053021e-05,0.28361764743846
"CbMPDiCbraya","G16701","G23470",0,0.118847625335097,0.486895779995417,0,0.394256594669486
"CbMPDiCbraya","G16701","G23505",0,0.0947194760252523,0.580529551499341,4.80699899053021e-05,0.324702902485501
"CbMPDiCbraya","G16701","G23511A",0,0.0831409858791266,0.590005172531205,6.00707579544573e-05,0.326793770831713
"CbMPDiCbraya","G16701","G23512",0,0.0818477141878189,0.581878078962523,4.80699899053021e-05,0.336226136859753
"CbMPDiCbraya","G16701","G23517",0,0.0121936245945384,0.4890357221492,5.41244314436146e-05,0.498716528824818
"CbMPDiCbraya","G16701","G23520",0.0599245124764101,0.0983787668655586,0.449732809578421,0,0.391963911079611
"CbMPDiCbraya","G16701","G23526",0,0.100553712410388,0.427293136855503,4.80699899053021e-05,0.472105080744203
"CbMPDiCbraya","G16701","G23527",0,0.0460004970670644,0.444441449748266,0.00136999471230111,0.508188058472368
"CbMPDiCbraya","G16701","G23538",0,0.1263577164114,0.436706104403759,0.000120174974763255,0.436816004210077
"CbMPDiCbraya","G16701","G23545A",0,0.190156612279139,0.43234064395476,0.0014033184187859,0.376099425347315
"CbMPDiCbraya","G16701","G23589",0,0.109124834339469,0.524543464244958,7.21049848579532e-05,0.366259596430716
"CbMPDiCbraya","G16701","G23664",0,0.180909040073387,0.576533716652894,8.14526023331718e-05,0.242475790671385
"CbMPDiCbraya","G16701","G23667",0,0.120568177021178,0.515496366037755,0.000408594914195068,0.363526862026872
"CbMPDiCbraya","G16701","G23678",0,0.132216362905283,0.556467708894821,0.000110104729359396,0.311205823470536
"CbMPDiCbraya","G16701","G24339",0,0.0502184632246989,0.65558739891358,0,0.294194137861721
"CbMPDiCbraya","G16701","G24358",0,0.0291949691805462,0.431924075775054,5.37221343288964e-05,0.538827232910071
"CbMPDiCbraya","G16701","G24605",0,0.053210756956455,0.450406004068127,0.0014267084892118,0.494956530486206
"CbMPDiCbraya","G16701","G2488",0.00266819844310774,0.0721372231907765,0.597182543590604,0,0.328012034775511
"CbMPDiCbraya","G16701","G2587",0.0163547973370857,0.119322930688205,0.676639040465192,0.00151352686322145,0.186169704646296
"CbMPDiCbraya","G16701","G278",0,0.260490835567007,0.540211738032425,0.000130781003229836,0.199166645397339
"CbMPDiCbraya","G16701","G281",0,0.0664348622076434,0.6875571384522,0,0.246007999340157
"CbMPDiCbraya","G16701","G7469",0.120743220434562,0.108123778829326,0.63559806831164,0.00132192472239581,0.134213007702077
"CbMPDiCbraya","G16701","G802",0,0.163244939670727,0.46539502894667,0,0.371360031382603
"CbMPDiCbraya","G16701","G845",0,0.114599281736503,0.677659925393223,0.000851919865386651,0.206888873004887
"CbMPDiCbraya","G16701","G876",0,0.054117905592722,0.499365470093327,0.00154342913944181,0.444973195174509
"CbMPDiCbraya","G16701","G8911",0,0.0581702327939578,0.564237965267071,6.1551560598165e-05,0.377530250378373
"CbMPDiCbraya","G16701","G8927",7.23500850832752e-05,0.0362942219426285,0.529401779514938,0,0.43423164845735
